hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
BMC,2021-09-20,21,19,5,5,16,1,0
BMC,2021-09-21,22,18,5,5,17,2,0
BMC,2021-09-22,20,16,6,6,14,1,0
BMC,2021-09-23,20,16,5,5,15,3,0
BMC,2021-09-24,23,19,6,6,17,3,0
BMC,2021-09-25,21,16,6,6,15,1,0
BMC,2021-09-26,23,18,6,6,17,1,0
BMC,2021-09-27,24,19,7,7,17,3,0
BMC,2021-09-28,23,18,6,6,17,4,0
BMC,2021-09-29,27,22,6,6,21,1,0
BMC,2021-09-30,27,23,5,5,22,2,0
BMC,2021-10-01,28,20,4,4,24,1,0
BMC,2021-10-02,28,22,6,6,22,4,0
BMC,2021-10-03,28,22,4,4,24,0,0
BMC,2021-10-04,27,22,4,4,23,3,0
BMC,2021-10-05,27,18,4,4,23,2,0
BMC,2021-10-06,28,18,4,4,24,6,0
BMC,2021-10-07,28,21,5,5,23,2,0
BMC,2021-10-08,31,22,4,4,27,4,0
BMC,2021-10-09,27,19,5,5,22,0,0
BMC,2021-10-10,26,19,5,5,21,1,0
BMC,2021-10-11,26,19,4,4,22,2,0
BMC,2021-10-12,28,18,5,5,23,3,0
BMC,2021-10-13,23,17,5,5,18,1,1
BMC,2021-10-14,22,14,4,4,18,3,0
BMC,2021-10-15,25,18,4,4,21,3,0
BMC,2021-10-16,23,18,6,6,17,2,0
BMC,2021-10-17,23,17,5,5,18,2,0
BMC,2021-10-18,20,15,6,6,14,1,0
BMC,2021-10-19,21,14,6,6,15,4,0
BMC,2021-10-20,22,16,5,5,17,1,0
BMC,2021-10-21,20,15,6,6,14,1,0
BMC,2021-10-22,19,14,5,5,14,1,0
BMC,2021-10-23,19,15,5,5,14,4,0
BMC,2021-10-24,18,13,3,3,15,2,0
BMC,2021-10-25,18,13,3,3,15,3,0
BMC,2021-10-26,19,14,4,4,15,1,0
BMC,2021-10-27,19,15,3,3,16,4,0
BMC,2021-10-28,21,16,4,4,17,3,0
BMC,2021-10-29,20,13,4,4,16,0,0
BMC,2021-10-30,18,11,4,4,14,1,0
BMC,2021-10-31,17,12,4,4,13,1,0
BMC,2021-11-01,16,12,4,4,12,2,0
BMC,2021-11-02,16,11,5,5,11,1,0
BMC,2021-11-03,15,11,5,5,10,0,0
BMC,2021-11-04,14,8,5,5,9,0,0
BMC,2021-11-05,15,8,5,5,10,1,0
BMC,2021-11-06,16,10,4,4,12,2,0
BMC,2021-11-07,15,10,6,6,9,1,0
BMC,2021-11-08,16,11,5,5,11,1,0
BMC,2021-11-09,16,11,5,5,11,0,0
BMC,2021-11-10,13,9,5,5,8,1,0
BMC,2021-11-11,13,8,4,4,9,1,0
BMC,2021-11-12,13,9,3,3,10,1,0
BMC,2021-11-13,14,9,3,3,11,2,0
BMC,2021-11-14,15,10,3,3,12,1,0
BMC,2021-11-15,15,11,5,5,10,3,0
BMC,2021-11-16,16,12,7,7,9,1,0
BMC,2021-11-17,17,12,6,6,11,3,0
BMC,2021-11-18,17,10,7,7,10,0,0
BMC,2021-11-19,19,11,7,7,12,3,0
BMC,2021-11-20,21,12,8,8,13,4,0
BMC,2021-11-21,23,14,6,6,17,2,0
BMC,2021-11-22,27,17,7,7,20,6,1
BMC,2021-11-23,27,17,9,9,18,2,0
BMC,2021-11-24,25,17,6,6,19,2,0
BMC,2021-11-25,26,19,7,7,19,2,0
BMC,2021-11-26,24,18,6,6,18,1,0
BMC,2021-11-27,23,17,6,6,17,1,0
BMC,2021-11-28,22,15,5,5,17,1,0
BMC,2021-11-29,25,18,6,6,19,1,0
BMC,2021-11-30,26,20,6,6,20,3,0
BMC,2021-12-01,26,20,8,8,18,1,0
BMC,2021-12-02,25,19,7,7,18,1,0
BMC,2021-12-03,25,19,5,5,20,3,0
BMC,2021-12-04,24,16,6,6,18,2,0
BMC,2021-12-05,27,19,6,6,21,3,0
BMC,2021-12-06,27,17,6,6,21,1,0
BMC,2021-12-07,29,18,4,4,25,3,0
BMC,2021-12-08,28,18,5,5,23,4,0
BMC,2021-12-09,31,20,8,8,23,3,0
BMC,2021-12-10,33,23,8,8,25,4,0
BMC,2021-12-11,41,30,8,8,33,10,0
BMC,2021-12-12,38,28,8,8,30,5,0
BMC,2021-12-13,37,28,10,10,27,2,0
BMC,2021-12-14,38,28,9,9,29,5,0
BMC,2021-12-15,36,26,9,9,27,1,0
BMC,2021-12-16,34,27,9,9,25,4,1
BMC,2021-12-17,36,31,9,9,27,7,0
BMC,2021-12-18,35,28,10,10,25,4,0
BMC,2021-12-19,35,29,8,8,27,6,0
BMC,2021-12-20,39,31,9,9,30,6,0
BMC,2021-12-21,42,31,8,8,34,9,0
BMC,2021-12-22,42,34,7,7,35,4,0
BMC,2021-12-23,41,33,11,11,30,6,1
BMC,2021-12-24,50,43,10,10,40,14,0
BMC,2021-12-25,48,41,10,10,38,9,0
BMC,2021-12-26,55,48,11,11,44,10,0
BMC,2021-12-27,57,48,9,9,48,12,0
BMC,2021-12-28,63,56,9,9,54,13,0
BMC,2021-12-29,67,59,14,14,53,13,0
BMC,2021-12-30,81,74,15,15,66,20,0
BMC,2021-12-31,88,80,17,17,71,18,1
BMC,2022-01-01,103,92,18,18,85,16,0
BMC,2022-01-02,110,100,17,17,93,20,0
BMC,2022-01-03,117,106,21,21,96,12,2
BMC,2022-01-04,123,105,18,18,105,22,1
BMC,2022-01-05,123,106,20,20,103,19,0
BMC,2022-01-06,128,108,22,22,106,22,0
BMC,2022-01-07,118,101,23,23,95,14,0
BMC,2022-01-08,116,103,23,23,93,10,0
BMC,2022-01-09,123,108,20,20,103,14,0
BMC,2022-01-10,132,118,23,23,109,17,0
BMC,2022-01-11,137,116,23,23,114,19,0
BMC,2022-01-12,133,109,19,19,114,12,0
BMC,2022-01-13,124,101,21,21,103,8,0
BMC,2022-01-14,114,90,18,18,96,10,0
BMC,2022-01-15,119,91,19,19,100,17,0
BMC,2022-01-16,109,87,19,19,90,6,0
BMC,2022-01-17,111,89,19,19,92,9,0
BMC,2022-01-18,120,95,20,20,100,18,0
BMC,2022-01-19,116,87,22,22,94,11,1
BMC,2022-01-20,117,88,23,23,94,7,0
BMC,2022-01-21,107,78,19,19,88,9,0
BMC,2022-01-22,99,65,24,24,75,6,0
BMC,2022-01-23,98,63,21,21,77,5,0
BMC,2022-01-24,94,55,18,18,76,8,0
BMC,2022-01-25,84,51,18,18,66,2,0
HCGH,2020-03-13,0,0,0,0,0,0,0
HCGH,2020-03-14,1,1,0,0,1,0,0
HCGH,2020-03-15,1,1,0,0,1,0,0
HCGH,2020-03-16,0,0,0,0,0,0,0
HCGH,2020-03-17,1,1,0,0,1,1,0
HCGH,2020-03-18,3,3,1,1,2,2,0
HCGH,2020-03-19,1,1,0,0,1,0,0
HCGH,2020-03-20,4,4,1,1,3,1,0
HCGH,2020-03-21,5,5,1,1,4,2,0
HCGH,2020-03-22,6,6,1,1,5,1,0
HCGH,2020-03-23,5,5,1,1,4,1,0
HCGH,2020-03-24,6,6,0,0,6,6,0
HCGH,2020-03-25,11,11,2,2,9,3,0
HCGH,2020-03-26,9,9,2,2,7,2,0
HCGH,2020-03-27,12,12,1,1,11,6,0
HCGH,2020-03-28,12,12,1,1,11,2,0
HCGH,2020-03-29,14,14,2,2,12,4,0
HCGH,2020-03-30,9,9,3,3,6,3,1
HCGH,2020-03-31,4,4,0,0,4,2,0
HCGH,2020-04-01,7,7,0,0,7,8,0
HCGH,2020-04-02,12,12,4,4,8,4,0
HCGH,2020-04-03,10,10,3,3,7,4,0
HCGH,2020-04-04,15,15,0,0,15,5,0
HCGH,2020-04-05,10,10,1,1,9,1,0
HCGH,2020-04-06,7,7,0,0,7,3,0
HCGH,2020-04-07,11,11,3,3,8,4,0
HCGH,2020-04-08,17,17,5,5,12,7,0
HCGH,2020-04-09,19,19,7,7,12,7,0
HCGH,2020-04-10,24,24,4,4,20,4,0
HCGH,2020-04-11,28,28,6,6,22,7,0
HCGH,2020-04-12,32,32,5,5,27,4,0
HCGH,2020-04-13,35,35,9,9,26,5,0
HCGH,2020-04-14,29,29,9,9,20,0,0
HCGH,2020-04-15,21,20,6,6,15,3,0
HCGH,2020-04-16,24,24,6,6,18,6,0
HCGH,2020-04-17,21,20,5,5,16,2,0
HCGH,2020-04-18,30,29,4,4,26,7,0
HCGH,2020-04-19,34,33,5,5,29,6,0
HCGH,2020-04-20,38,37,6,6,32,10,0
HCGH,2020-04-21,37,37,7,7,30,3,0
HCGH,2020-04-22,33,33,6,6,27,4,0
HCGH,2020-04-23,33,33,5,5,28,5,0
HCGH,2020-04-24,31,31,5,5,26,2,0
HCGH,2020-04-25,33,33,7,7,26,3,0
HCGH,2020-04-26,33,33,6,6,27,3,0
HCGH,2020-04-27,32,32,6,6,26,5,0
HCGH,2020-04-28,39,39,9,9,30,10,0
HCGH,2020-04-29,41,41,10,10,31,8,0
HCGH,2020-04-30,44,44,11,11,33,3,0
HCGH,2020-05-01,44,44,8,8,36,4,0
HCGH,2020-05-02,45,45,10,10,35,3,0
HCGH,2020-05-03,44,43,11,11,33,2,0
HCGH,2020-05-04,42,41,11,11,31,6,0
HCGH,2020-05-05,45,44,12,12,33,8,0
HCGH,2020-05-06,51,50,12,12,39,7,0
HCGH,2020-05-07,49,48,11,11,38,4,0
HCGH,2020-05-08,45,44,8,8,37,6,0
HCGH,2020-05-09,42,41,10,10,32,1,0
HCGH,2020-05-10,40,39,7,7,33,3,0
HCGH,2020-05-11,44,43,7,7,37,6,0
HCGH,2020-05-12,43,42,8,8,35,4,0
HCGH,2020-05-13,42,41,8,8,34,4,0
HCGH,2020-05-14,44,43,11,11,33,1,0
HCGH,2020-05-15,45,44,10,10,35,5,0
HCGH,2020-05-16,35,34,9,9,26,6,0
HCGH,2020-05-17,32,31,6,6,26,0,0
HCGH,2020-05-18,33,32,4,4,29,2,0
HCGH,2020-05-19,28,27,5,5,23,4,0
HCGH,2020-05-20,33,31,4,4,29,6,0
HCGH,2020-05-21,29,27,3,3,26,5,0
HCGH,2020-05-22,36,33,3,3,33,9,0
HCGH,2020-05-23,40,37,3,3,37,4,0
HCGH,2020-05-24,39,36,3,3,36,3,0
HCGH,2020-05-25,40,37,3,3,37,3,0
HCGH,2020-05-26,39,36,3,3,36,6,0
HCGH,2020-05-27,38,35,5,5,33,5,0
HCGH,2020-05-28,39,37,6,6,33,2,0
HCGH,2020-05-29,32,30,7,7,25,3,0
HCGH,2020-05-30,29,27,4,4,25,1,0
HCGH,2020-05-31,26,24,2,2,24,2,0
HCGH,2020-06-01,29,27,2,2,27,3,0
HCGH,2020-06-02,30,28,2,2,28,1,0
HCGH,2020-06-03,24,22,2,2,22,5,0
HCGH,2020-06-04,24,23,2,2,22,2,0
HCGH,2020-06-05,19,19,4,4,15,2,0
HCGH,2020-06-06,28,28,4,4,24,5,0
HCGH,2020-06-07,29,29,8,8,21,2,0
HCGH,2020-06-08,35,35,10,10,25,6,0
HCGH,2020-06-09,31,31,8,8,23,3,0
HCGH,2020-06-10,34,34,8,8,26,5,0
HCGH,2020-06-11,30,30,9,9,21,0,0
HCGH,2020-06-12,27,27,8,8,19,1,0
HCGH,2020-06-13,25,25,7,7,18,1,0
HCGH,2020-06-14,28,28,8,8,20,5,0
HCGH,2020-06-15,30,30,8,8,22,3,0
HCGH,2020-06-16,27,27,8,8,19,2,0
HCGH,2020-06-17,29,29,8,8,21,7,0
HCGH,2020-06-18,31,31,8,8,23,3,0
HCGH,2020-06-19,30,30,8,8,22,3,0
HCGH,2020-06-20,27,27,7,7,20,3,0
HCGH,2020-06-21,32,32,7,7,25,7,0
HCGH,2020-06-22,30,30,8,8,22,0,0
HCGH,2020-06-23,30,30,8,8,22,1,0
HCGH,2020-06-24,28,28,7,7,21,1,0
HCGH,2020-06-25,22,22,5,5,17,0,0
HCGH,2020-06-26,21,21,4,4,17,6,0
HCGH,2020-06-27,19,19,4,4,15,2,0
HCGH,2020-06-28,21,21,4,4,17,3,0
HCGH,2020-06-29,19,19,5,5,14,1,0
HCGH,2020-06-30,20,20,3,3,17,2,0
HCGH,2020-07-01,21,21,2,2,19,2,0
HCGH,2020-07-02,19,19,2,2,17,2,0
HCGH,2020-07-03,15,15,2,2,13,0,0
HCGH,2020-07-04,13,13,1,1,12,1,0
HCGH,2020-07-05,15,15,3,3,12,1,0
HCGH,2020-07-06,14,14,3,3,11,1,0
HCGH,2020-07-07,13,13,3,3,10,0,0
HCGH,2020-07-08,13,13,4,4,9,0,0
HCGH,2020-07-09,17,17,3,3,14,2,0
HCGH,2020-07-10,17,17,3,3,14,3,0
HCGH,2020-07-11,20,20,3,3,17,3,0
HCGH,2020-07-12,17,17,2,2,15,3,0
HCGH,2020-07-13,23,23,4,4,19,3,0
HCGH,2020-07-14,25,24,6,6,19,1,0
HCGH,2020-07-15,22,20,6,6,16,4,1
HCGH,2020-07-16,20,18,6,6,14,1,0
HCGH,2020-07-17,26,24,6,6,20,3,0
HCGH,2020-07-18,26,24,7,7,19,1,0
HCGH,2020-07-19,25,23,6,6,19,2,0
HCGH,2020-07-20,23,21,5,5,18,3,0
HCGH,2020-07-21,19,17,5,5,14,1,0
HCGH,2020-07-22,19,18,5,5,14,4,0
HCGH,2020-07-23,20,19,5,5,15,2,0
HCGH,2020-07-24,16,16,4,4,12,0,0
HCGH,2020-07-25,17,17,3,3,14,3,0
HCGH,2020-07-26,17,17,2,2,15,2,0
HCGH,2020-07-27,20,20,2,2,18,2,0
HCGH,2020-07-28,19,19,2,2,17,1,0
HCGH,2020-07-29,17,17,1,1,16,2,0
HCGH,2020-07-30,18,18,2,2,16,0,0
HCGH,2020-07-31,14,14,2,2,12,0,0
HCGH,2020-08-01,13,13,2,2,11,1,0
HCGH,2020-08-02,14,14,2,2,12,1,0
HCGH,2020-08-03,13,13,1,1,12,3,0
HCGH,2020-08-04,17,17,1,1,16,2,0
HCGH,2020-08-05,14,14,1,1,13,0,0
HCGH,2020-08-06,16,16,1,1,15,2,0
HCGH,2020-08-07,17,16,2,2,15,3,0
HCGH,2020-08-08,17,16,2,2,15,1,0
HCGH,2020-08-09,19,18,2,2,17,2,0
HCGH,2020-08-10,19,18,1,1,18,3,0
HCGH,2020-08-11,18,17,1,1,17,0,0
HCGH,2020-08-12,17,16,1,1,16,1,0
HCGH,2020-08-13,14,13,2,2,12,2,0
HCGH,2020-08-14,15,13,2,2,13,0,0
HCGH,2020-08-15,14,13,2,2,12,1,0
HCGH,2020-08-16,14,13,2,2,12,2,0
HCGH,2020-08-17,17,16,1,1,16,1,0
HCGH,2020-08-18,18,16,2,2,16,1,0
HCGH,2020-08-19,18,16,3,3,15,1,0
HCGH,2020-08-20,19,18,3,3,16,4,0
HCGH,2020-08-21,22,20,3,3,19,2,0
HCGH,2020-08-22,22,20,3,3,19,0,0
HCGH,2020-08-23,21,19,3,3,18,1,0
HCGH,2020-08-24,20,18,5,5,15,0,0
HCGH,2020-08-25,19,17,3,3,16,2,0
HCGH,2020-08-26,17,16,2,2,15,0,0
HCGH,2020-08-27,14,13,2,2,12,1,0
HCGH,2020-08-28,14,13,2,2,12,1,0
HCGH,2020-08-29,11,10,1,1,10,0,0
HCGH,2020-08-30,10,9,1,1,9,1,0
HCGH,2020-08-31,12,11,1,1,11,3,0
HCGH,2020-09-01,13,12,1,1,12,1,0
HCGH,2020-09-02,14,13,1,1,13,3,0
HCGH,2020-09-03,18,17,2,2,16,1,0
HCGH,2020-09-04,16,15,2,2,14,0,0
HCGH,2020-09-05,16,14,1,1,15,0,0
HCGH,2020-09-06,13,11,0,0,13,1,0
HCGH,2020-09-07,14,12,1,1,13,0,0
HCGH,2020-09-08,16,14,1,1,15,0,0
HCGH,2020-09-09,14,12,1,1,13,1,0
HCGH,2020-09-10,15,13,0,0,15,1,0
HCGH,2020-09-11,16,15,1,1,15,4,0
HCGH,2020-09-12,16,14,1,1,15,1,0
HCGH,2020-09-13,20,18,1,1,19,2,0
HCGH,2020-09-14,21,19,4,4,17,0,0
HCGH,2020-09-15,22,18,3,3,19,2,1
HCGH,2020-09-16,22,17,2,2,20,2,0
HCGH,2020-09-17,17,12,2,2,15,0,0
HCGH,2020-09-18,16,12,1,1,15,0,0
HCGH,2020-09-19,16,12,1,1,15,1,0
HCGH,2020-09-20,17,13,0,0,17,2,0
HCGH,2020-09-21,19,16,1,1,18,3,0
HCGH,2020-09-22,20,18,2,2,18,0,0
HCGH,2020-09-23,17,14,0,0,17,3,0
HCGH,2020-09-24,18,14,1,1,17,2,0
HCGH,2020-09-25,16,13,2,2,14,2,0
HCGH,2020-09-26,16,13,2,2,14,1,0
HCGH,2020-09-27,16,13,2,2,14,1,0
HCGH,2020-09-28,17,14,1,1,16,2,0
HCGH,2020-09-29,11,7,1,1,10,1,0
HCGH,2020-09-30,11,7,2,2,9,1,0
HCGH,2020-10-01,10,6,2,2,8,0,0
HCGH,2020-10-02,9,6,2,2,7,1,0
HCGH,2020-10-03,9,6,2,2,7,1,0
HCGH,2020-10-04,8,6,2,2,6,0,0
HCGH,2020-10-05,12,10,2,2,10,1,0
HCGH,2020-10-06,13,11,2,2,11,2,0
HCGH,2020-10-07,14,12,2,2,12,4,0
HCGH,2020-10-08,15,12,3,3,12,2,0
HCGH,2020-10-09,15,13,3,3,12,4,0
HCGH,2020-10-10,18,16,4,4,14,2,0
HCGH,2020-10-11,16,14,5,5,11,0,0
HCGH,2020-10-12,15,13,5,5,10,0,0
HCGH,2020-10-13,12,11,4,4,8,1,0
HCGH,2020-10-14,10,8,3,3,7,1,0
HCGH,2020-10-15,12,10,3,3,9,3,0
HCGH,2020-10-16,14,12,4,4,10,1,0
HCGH,2020-10-17,15,13,5,5,10,1,0
HCGH,2020-10-18,14,12,5,5,9,1,0
HCGH,2020-10-19,15,14,4,4,11,1,0
HCGH,2020-10-20,15,12,4,4,11,2,0
HCGH,2020-10-21,21,18,6,6,15,4,0
HCGH,2020-10-22,23,20,7,7,16,0,0
HCGH,2020-10-23,20,17,8,8,12,3,0
HCGH,2020-10-24,20,18,9,9,11,1,0
HCGH,2020-10-25,20,18,8,8,12,2,0
HCGH,2020-10-26,20,18,7,7,13,1,0
HCGH,2020-10-27,20,18,7,7,13,3,0
HCGH,2020-10-28,24,21,6,6,18,3,0
HCGH,2020-10-29,20,18,8,8,12,1,0
HCGH,2020-10-30,19,17,7,7,12,2,0
HCGH,2020-10-31,19,16,6,6,13,4,0
HCGH,2020-11-01,20,17,6,6,14,0,0
HCGH,2020-11-02,20,17,7,7,13,1,0
HCGH,2020-11-03,15,12,5,5,10,1,0
HCGH,2020-11-04,13,9,5,5,8,1,0
HCGH,2020-11-05,12,9,6,6,6,2,0
HCGH,2020-11-06,14,12,5,5,9,3,0
HCGH,2020-11-07,17,17,3,3,14,4,0
HCGH,2020-11-08,22,21,5,5,17,2,0
HCGH,2020-11-09,22,21,6,6,16,2,0
HCGH,2020-11-10,24,22,6,6,18,4,0
HCGH,2020-11-11,29,28,6,6,23,8,0
HCGH,2020-11-12,34,34,7,7,27,7,0
HCGH,2020-11-13,37,37,7,7,30,2,0
HCGH,2020-11-14,36,36,9,9,27,4,0
HCGH,2020-11-15,37,37,10,10,27,6,0
HCGH,2020-11-16,42,42,11,11,31,5,0
HCGH,2020-11-17,50,48,14,14,36,6,0
HCGH,2020-11-18,45,43,14,14,31,2,0
HCGH,2020-11-19,41,39,13,13,28,6,0
HCGH,2020-11-20,42,39,12,12,30,3,0
HCGH,2020-11-21,43,41,9,9,34,7,0
HCGH,2020-11-22,48,46,9,9,39,6,0
HCGH,2020-11-23,50,49,9,9,41,11,0
HCGH,2020-11-24,58,57,10,10,48,6,0
HCGH,2020-11-25,52,51,12,12,40,2,0
HCGH,2020-11-26,53,52,10,10,43,7,0
HCGH,2020-11-27,53,52,10,10,43,6,0
HCGH,2020-11-28,50,49,11,11,39,5,0
HCGH,2020-11-29,55,54,8,8,47,7,0
HCGH,2020-11-30,53,52,9,9,44,3,0
HCGH,2020-12-01,49,46,9,9,40,3,0
HCGH,2020-12-02,38,37,8,8,30,2,0
HCGH,2020-12-03,34,33,8,8,26,1,0
HCGH,2020-12-04,34,32,9,9,25,3,0
HCGH,2020-12-05,35,33,10,10,25,6,0
HCGH,2020-12-06,43,40,9,9,34,5,0
HCGH,2020-12-07,46,44,10,10,36,8,0
HCGH,2020-12-08,45,43,9,9,36,9,0
HCGH,2020-12-09,49,46,10,10,39,3,0
HCGH,2020-12-10,46,44,7,7,39,7,0
HCGH,2020-12-11,44,41,11,11,33,4,1
HCGH,2020-12-12,43,41,11,11,32,6,0
HCGH,2020-12-13,43,41,11,11,32,5,0
HCGH,2020-12-14,42,40,12,12,30,5,0
HCGH,2020-12-15,42,40,11,11,31,1,0
HCGH,2020-12-16,36,34,12,12,24,6,0
HCGH,2020-12-17,38,37,12,12,26,6,0
HCGH,2020-12-18,41,41,12,12,29,5,0
HCGH,2020-12-19,40,40,15,15,25,9,0
HCGH,2020-12-20,46,46,12,12,34,3,0
HCGH,2020-12-21,43,42,14,14,29,4,0
HCGH,2020-12-22,46,43,15,15,31,10,0
HCGH,2020-12-23,49,48,15,15,34,4,0
HCGH,2020-12-24,45,44,17,17,28,4,0
HCGH,2020-12-25,49,46,15,15,34,11,0
HCGH,2020-12-26,50,47,15,15,35,5,0
HCGH,2020-12-27,52,49,15,15,37,5,0
HCGH,2020-12-28,48,45,14,14,34,4,0
HCGH,2020-12-29,51,47,12,12,39,5,0
HCGH,2020-12-30,47,44,10,10,37,3,0
HCGH,2020-12-31,46,45,9,9,37,4,0
HCGH,2021-01-01,47,46,9,9,38,5,0
HCGH,2021-01-02,50,49,10,10,40,4,0
HCGH,2021-01-03,45,44,10,10,35,2,0
HCGH,2021-01-04,49,44,9,9,40,3,0
HCGH,2021-01-05,50,44,9,9,41,10,0
HCGH,2021-01-06,57,51,9,9,48,8,0
HCGH,2021-01-07,55,48,13,13,42,10,0
HCGH,2021-01-08,63,57,12,12,51,6,0
HCGH,2021-01-09,63,53,11,11,52,2,0
HCGH,2021-01-10,61,51,13,13,48,2,0
HCGH,2021-01-11,59,49,13,13,46,4,0
HCGH,2021-01-12,56,43,12,12,44,6,0
HCGH,2021-01-13,57,45,12,12,45,7,0
HCGH,2021-01-14,57,46,13,13,44,7,0
HCGH,2021-01-15,56,47,15,15,41,7,0
HCGH,2021-01-16,60,53,15,15,45,7,0
HCGH,2021-01-17,62,55,15,15,47,6,0
HCGH,2021-01-18,61,54,16,16,45,4,0
HCGH,2021-01-19,59,53,14,14,45,6,0
HCGH,2021-01-20,68,63,14,14,54,7,0
HCGH,2021-01-21,56,51,14,14,42,7,0
HCGH,2021-01-22,57,52,11,11,46,7,0
HCGH,2021-01-23,56,51,13,13,43,3,0
HCGH,2021-01-24,52,48,13,13,39,9,0
HCGH,2021-01-25,61,56,10,10,51,7,0
HCGH,2021-01-26,61,53,10,10,51,6,0
HCGH,2021-01-27,63,53,10,10,53,8,0
HCGH,2021-01-28,57,46,10,10,47,4,0
HCGH,2021-01-29,60,51,8,8,52,3,0
HCGH,2021-01-30,51,42,8,8,43,4,0
HCGH,2021-01-31,47,38,9,9,38,1,0
HCGH,2021-02-01,46,36,8,8,38,4,0
HCGH,2021-02-02,40,31,6,6,34,5,0
HCGH,2021-02-03,37,30,8,8,29,2,0
HCGH,2021-02-04,33,25,8,8,25,3,0
HCGH,2021-02-05,28,22,5,5,23,5,0
HCGH,2021-02-06,34,29,6,6,28,1,0
HCGH,2021-02-07,31,26,5,5,26,1,0
HCGH,2021-02-08,31,28,6,6,25,3,0
HCGH,2021-02-09,29,26,6,6,23,1,0
HCGH,2021-02-10,26,23,5,5,21,2,0
HCGH,2021-02-11,27,24,5,5,22,1,0
HCGH,2021-02-12,26,23,6,6,20,4,0
HCGH,2021-02-13,30,25,5,5,25,7,0
HCGH,2021-02-14,34,29,7,7,27,3,0
HCGH,2021-02-15,32,28,8,8,24,1,0
HCGH,2021-02-16,30,26,8,8,22,1,0
HCGH,2021-02-17,25,22,8,8,17,2,0
HCGH,2021-02-18,26,24,9,9,17,5,0
HCGH,2021-02-19,29,27,8,8,21,3,0
HCGH,2021-02-20,27,22,8,8,19,0,0
HCGH,2021-02-21,29,25,6,6,23,3,0
HCGH,2021-02-22,25,21,6,6,19,4,0
HCGH,2021-02-23,27,19,7,7,20,3,0
HCGH,2021-02-24,26,19,6,6,20,6,0
HCGH,2021-02-25,27,19,6,6,21,2,0
HCGH,2021-02-26,24,19,6,6,18,2,0
HCGH,2021-02-27,22,17,6,6,16,2,0
HCGH,2021-02-28,23,18,5,5,18,2,0
HCGH,2021-03-01,23,18,6,6,17,1,0
HCGH,2021-03-02,21,16,5,5,16,4,0
HCGH,2021-03-03,21,15,6,6,15,2,0
HCGH,2021-03-04,22,17,6,6,16,3,0
HCGH,2021-03-05,22,16,6,6,16,3,0
HCGH,2021-03-06,25,19,8,8,17,3,0
HCGH,2021-03-07,30,24,7,7,23,3,1
HCGH,2021-03-08,29,23,7,7,22,0,0
HCGH,2021-03-09,23,16,4,4,19,3,1
HCGH,2021-03-10,23,16,4,4,19,4,0
HCGH,2021-03-11,22,16,4,4,18,2,0
HCGH,2021-03-12,25,18,4,4,21,3,0
HCGH,2021-03-13,23,15,2,2,21,3,0
HCGH,2021-03-14,27,19,3,3,24,5,0
HCGH,2021-03-15,29,22,4,4,25,3,0
HCGH,2021-03-16,23,20,4,4,19,3,0
HCGH,2021-03-17,24,22,5,5,19,3,0
HCGH,2021-03-18,27,24,6,6,21,4,0
HCGH,2021-03-19,29,28,5,5,24,1,0
HCGH,2021-03-20,31,29,5,5,26,6,0
HCGH,2021-03-21,40,37,7,7,33,8,0
HCGH,2021-03-22,43,40,8,8,35,4,0
HCGH,2021-03-23,35,31,8,8,27,0,0
HCGH,2021-03-24,33,32,7,7,26,3,0
HCGH,2021-03-25,31,29,8,8,23,1,0
HCGH,2021-03-26,29,26,7,7,22,1,0
HCGH,2021-03-27,30,27,5,5,25,3,0
HCGH,2021-03-28,30,27,4,4,26,3,0
HCGH,2021-03-29,38,35,6,6,32,7,0
HCGH,2021-03-30,32,29,9,9,23,2,0
HCGH,2021-03-31,32,29,8,8,24,4,0
HCGH,2021-04-01,31,29,6,6,25,6,0
HCGH,2021-04-02,34,32,7,7,27,8,0
HCGH,2021-04-03,35,33,7,7,28,1,0
HCGH,2021-04-04,32,30,6,6,26,2,0
HCGH,2021-04-05,31,28,5,5,26,3,0
HCGH,2021-04-06,32,28,5,5,27,5,0
HCGH,2021-04-07,33,29,6,6,27,4,0
HCGH,2021-04-08,33,28,9,9,24,5,0
HCGH,2021-04-09,32,27,6,6,26,4,0
HCGH,2021-04-10,31,27,6,6,25,3,0
HCGH,2021-04-11,33,29,8,8,25,3,0
HCGH,2021-04-12,36,33,9,9,27,4,0
HCGH,2021-04-13,30,28,8,8,22,1,0
HCGH,2021-04-14,27,24,6,6,21,6,0
HCGH,2021-04-15,26,23,7,7,19,7,0
HCGH,2021-04-16,31,28,9,9,22,3,0
HCGH,2021-04-17,29,27,7,7,22,4,0
HCGH,2021-04-18,30,28,6,6,24,2,0
HCGH,2021-04-19,30,28,7,7,23,7,1
HCGH,2021-04-20,32,29,9,9,23,2,0
HCGH,2021-04-21,34,31,8,8,26,7,0
HCGH,2021-04-22,37,33,9,9,28,3,0
HCGH,2021-04-23,35,29,8,8,27,2,0
HCGH,2021-04-24,28,24,6,6,22,0,0
HCGH,2021-04-25,28,23,4,4,24,4,0
HCGH,2021-04-26,23,18,4,4,19,1,0
HCGH,2021-04-27,23,18,5,5,18,1,0
HCGH,2021-04-28,22,17,4,4,18,1,0
