"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"427",2021-05-01,10.4566998043188,16.1184223192617,6.56806362840197,19.3677091052438,4.84961296445611,20.4379518676214,29.5693889932156,13.8478901048735,37.8874316362895,9.46363337481695,35.7463322272062,44.8616088658192,21.1527264110858,64.230174515277,14.0325162036377,24.10554915367,27.0152705659225,16.125988341804,42.2010367171234,8.90708110157306
"428",2021-05-02,10.4412234102615,15.7052972424732,6.56334759152471,19.2785527977639,4.75620801875389,20.2652400779853,29.2069548320672,13.4456783180358,36.8468112595921,9.48959794384369,35.2580105107405,43.2145240886327,20.7829925205267,61.8444886735919,13.6698994546608,22.3154619882717,25.9305291837633,15.4320638201765,39.6469970489569,8.52708002483852
"429",2021-05-03,10.2688081811538,15.4185634012178,6.35501583867316,18.4496036931626,4.62406527469459,19.8887056857553,29.1013952191936,13.29995822884,35.9992950700682,9.0455475636925,33.4789749074943,41.9967421755676,20.3346664961834,59.9656306480011,13.077447425699,21.2721612383415,24.3639558313095,14.5606436585063,37.3862420383488,7.97021800203733
"430",2021-05-04,10.2870542509024,15.2862468930514,6.23525074205928,18.3081215161727,4.47532540218141,19.6390504123136,28.9036806267349,13.1579091311018,34.6713293694792,8.76000310051244,32.1490894121396,40.4203099625151,19.7603879713458,56.6375705357561,12.7681237904361,19.9634666328271,22.3665172467687,13.3298537126257,35.1695691436503,7.39894418143562
"431",2021-05-05,9.9876504102476,14.9030695726022,5.99259818301595,17.9262538963685,4.33084218545118,19.3043542569666,28.1168731590379,12.7486382715088,33.9785231833714,8.58018640621706,31.2632625039588,39.9167113243391,18.3433971801049,55.2193829180595,12.2911342423599,18.7711505707562,21.1158967072204,12.6267325543863,32.9627725623923,6.86403671318853
"432",2021-05-06,10.0688426047852,14.8538088666208,5.90585542878842,17.7044019726083,4.09529405839646,18.6312747782546,27.662848663128,12.5316882293067,33.6257492866577,8.43265909242148,29.7227146807831,37.9592853833864,17.696954066287,53.3851906822115,12.1208224433964,17.93337931763,19.6777118524995,11.9762721140595,31.5716224440557,6.66744656896477
"433",2021-05-07,9.76115304224433,14.4158418552791,5.77923845981236,17.1023699462572,3.91027519867709,18.6759488789591,27.0834504587528,12.0729521178337,32.7600182061448,8.26803117472188,28.5288424976097,37.1898516857981,17.1428890116131,51.2605700711708,11.4240632308283,17.0069838595796,18.8354054907241,11.2393282717429,29.8705540624877,6.34398090712764
"434",2021-05-08,9.46316829989433,14.4730522750331,5.60876757212135,16.5854833997531,3.80994278880521,18.3245676762444,26.7789303578599,11.722043032976,32.688876876818,8.1275992993239,27.6255341454843,35.2900048708336,16.6537730217392,49.488111408011,11.63583359448,15.4681931717961,17.7177700346291,10.6271394904744,27.8426802544223,5.97573217271323
"435",2021-05-09,8.89955707002388,14.0608944574063,5.53932508528309,16.0753008565675,3.72089153991735,17.475112128274,26.3867689206935,11.5185892280788,31.8525557092774,7.78907358756725,26.3044455339455,33.8951847827603,15.6624539207543,47.1876041784526,11.3951261276304,14.3525640130954,16.3563777698487,9.91009586230123,25.6283991647937,5.58256213579392
"436",2021-05-10,8.76162349408101,13.4405181616083,5.5089355143793,15.6326166613665,3.54484072977352,17.5881159021555,25.278951268379,11.4817353615897,30.7309890824601,7.66422845465952,25.5862493744076,32.9860352981028,14.8080972511623,44.6945895552759,11.0199443334004,13.2712035531824,15.4646724423765,9.15665741414409,24.1819114990937,5.26664029529263
"437",2021-05-11,8.59862059031571,13.0230877811627,5.19685055553565,15.1268283911043,3.55817141985063,17.2481485457972,24.5113282508319,10.8683195743579,29.6836703363396,7.43799241318153,24.7028051884009,31.3729485015348,14.3741383622997,43.1983169412377,10.5284874595359,12.7717889800137,14.0481093033903,8.56996936984025,22.1952662464319,5.01373114556415
"438",2021-05-12,8.5305206933554,12.6213183816813,5.05863121920686,14.3933907033821,3.36477362835086,16.9254675154716,23.5485864224707,10.4348688702921,28.7335015582331,7.43302860657202,23.3158357667377,31.5586194317846,13.7266864710793,41.3657170384306,9.83374587841224,11.9788811560179,13.6818253076846,8.0422322771728,20.8680340173673,4.70099723463012
"439",2021-05-13,8.25491719757381,12.3287984817535,4.73591457837235,14.0596638953774,3.20764937854181,16.7077477243106,23.0495139339768,10.1094278547338,28.0152564745725,7.34144239274787,22.488734042494,30.2643346599472,13.3477322856114,39.5368731275545,9.4506451438376,11.1803119366143,13.0705776459956,7.60554896112042,19.6788234849038,4.49937495659119
"440",2021-05-14,8.10085304392764,12.0185414926388,4.60073732731627,14.0350749511525,3.06117110293422,16.3617451511009,22.2202063128835,10.1063404496361,27.2374107288097,7.07346807565313,21.2658031660002,29.5002520684136,13.320802658332,38.6062911561732,9.32320861706479,10.6011497018012,12.4086411423653,6.81684494469399,18.1633172562173,4.23967495805988
"441",2021-05-15,7.90451460629646,12.0416822408376,4.4026843845101,13.8950263105101,2.97077418935485,16.0905040625723,21.4492154706709,9.94459962634972,26.4211093095422,6.59893577486311,20.3322930724105,28.3471615950125,13.3107563415568,37.3409795096969,8.99478499183696,9.92533847029913,12.218678068842,6.25974240684072,16.5001846580576,3.99982421488745
"442",2021-05-16,7.75008835711316,11.9806864889552,4.30771770748874,13.3068311843868,2.95276540855528,15.9850190282443,21.2502642604403,9.69388728102839,25.7577132294256,6.41425453031747,19.4915744698142,27.8323356083072,13.2988126390504,35.9879763779997,8.79586221740264,9.54581059942004,11.7570191800473,5.77905701650364,15.8295412125557,3.78409500409279
"443",2021-05-17,7.61101439365762,11.7552821426908,4.18979924629851,13.0186578496803,2.87197610404692,15.7572544096201,20.6615116197791,9.57550225754373,25.3458028521928,6.18282140460664,18.1825955704232,27.2257975302841,12.3679461355609,34.5577567050155,8.54794540300361,9.0257963637565,11.6841505895807,5.63332716962187,14.5813236710526,3.54416333568305
"444",2021-05-18,7.43797016854098,11.3763350982174,4.07867494574085,12.82237338559,2.8057982071623,15.245442774063,19.6049176209581,9.28585070521899,24.7588506573115,6.15898058432842,17.6524379712709,26.2795257590876,11.8098659085575,33.1523644449786,8.34973203073775,8.31279134827767,11.55713388994,5.26187644761828,12.8440404468376,3.53897937264404
"445",2021-05-19,7.22610902922852,11.1868287820082,4.0188531408042,12.3857431942154,2.79562617935045,14.6231203287174,18.7890129110829,8.77426089884428,23.9229928112686,5.6981695133147,16.6306769860304,25.010268563351,11.2729176972373,31.3193810410165,8.0003717938591,7.90723561050257,10.9988351655982,4.96700047815581,11.9674297574709,3.35034979517065
"446",2021-05-20,6.99806707625445,10.9821639695088,4.1226612463188,12.1004996699062,2.74435084745519,13.7632932374756,18.3441302849769,8.52016892224848,22.6374384144899,5.67056117684631,16.1445038008116,24.1827884575946,10.7745817615179,30.2595356920334,7.3355964726637,7.62524589767438,10.7144470225952,4.80713987210691,10.9335993044377,3.27251814357079
"447",2021-05-21,6.65546228580433,10.6510961505235,4.05210069072392,11.6364398137586,2.65371428747,13.2082448946164,18.1395482269141,8.28150549920323,22.117878097821,5.6543302536449,16.0054506257182,23.1429486834676,10.3944297648704,29.0415812995495,7.12638727532109,7.13222221681294,10.4174658026797,4.38285010010609,10.2966544930866,2.84096704486342
"448",2021-05-22,6.41434168652703,10.4179820163326,3.91756646915017,11.2912099341389,2.57942813220087,12.6704124578426,17.4176166870281,8.04204912841332,22.0281494683196,5.490701704939,15.5860910553062,22.8442336814471,9.62466344042551,27.0131971404747,6.75104372039566,6.39721619143828,9.74608094312786,4.24321149013339,10.0299239777777,2.59036676939772
"449",2021-05-23,6.30922760574897,10.0079077666128,3.82857827390376,10.9167474236348,2.56909657766371,12.2987503129082,17.2913264134306,7.79963309432153,21.4808189553005,5.31107107790067,14.5812254503369,22.4047059941459,9.30247227794074,25.3037025880382,6.30718927303418,6.05139446739344,9.24337600663308,3.86902765562615,9.16971066882702,2.32365552524465
"450",2021-05-24,6.03546588955381,9.67880138715906,3.63005724953948,10.5724339455544,2.39254749802314,11.9044838297917,16.9778359510347,7.56509814057579,20.664183691942,4.93186602303183,14.2611197313003,21.1718977986151,8.79852483444491,24.4821834233691,5.84185802424972,5.64522751977279,8.49555030589543,3.70675059857013,8.56504524214554,2.46852055895834
"451",2021-05-25,5.91953043687371,9.52388624622288,3.56910745025394,10.262934119396,2.28820782960486,11.598311658743,16.4079508312315,7.37171958616607,19.5056773944737,4.9283880647047,13.7197018957075,19.7386289828485,8.37854580128317,23.1701283618495,5.68648480686052,5.61625709436454,8.26732083265189,3.3165305667218,8.06255813932526,2.40715080541291
"452",2021-05-26,5.61904234072913,9.29086501773604,3.53441324316734,10.1636491780524,2.34572777355845,11.0449069319665,15.6036513963836,7.20474499757693,18.4289500589249,4.94505995614024,13.1359579338085,19.070554527078,8.01779883483364,22.1021774104267,5.31931033714144,5.24665071736246,7.67014300714139,3.08967534702273,7.72977198887522,2.26370824091799
"453",2021-05-27,5.39150803149253,9.05263525457059,3.36676353523331,9.99844439355222,2.27383527775075,10.6514970579144,15.2023390013218,6.96559125927016,17.7516783727064,4.6664094579324,12.7767402809566,17.9973269546726,7.45556936622938,21.4681812888859,4.95584308929959,5.02220071283496,7.18674996086548,2.86694523840271,7.48413947959283,2.10055796159021
"454",2021-05-28,5.2197459026483,8.79818952959996,3.29743995288892,9.66611674883012,2.13425031050166,10.2547623517872,14.6341179237905,6.83136953614493,17.0384661236382,4.35437279229353,12.330112634233,17.1343676749874,7.09924755755163,20.4590971927332,4.82926829268293,4.94968433336915,6.74717533490868,2.71097307253318,7.50582065799603,2.00608449473097
"455",2021-05-29,5.39614194899502,8.50435793919054,3.14318913576128,9.59162509711928,2.05527962351843,9.85329197911991,13.8573809276082,6.55937323446996,16.5699974295356,4.05479444912949,11.6131694613287,16.4433843823728,6.54731554673598,19.252370698524,4.71427831042062,4.82694261411921,6.57551091170869,2.67908566492376,7.02918025092542,1.91698819766842
"456",2021-05-30,5.05125276110301,8.33875643546736,2.99761688775453,9.60976050201126,1.97116981682124,9.68415386478435,13.3570262742735,6.3522027761824,15.6805248006784,4.03545458281794,11.1498166648482,15.836825021758,6.23385481588689,18.550540318371,4.63627999661578,4.55549119195724,6.27972929352851,2.6697378148425,6.86203322638414,1.79926200148839
"457",2021-05-31,4.9168533749816,7.89887307655598,2.92522917245363,9.38796326447534,1.90775909371175,9.1916419957957,12.8378485990819,6.05187338497461,14.6820994142485,3.89315242476699,10.4317061765426,14.6327438352324,5.82264395523093,17.7819138576311,4.46088159497673,4.34734114143346,5.54295724320511,2.54947911346612,6.81211008058443,1.66864465959652
"458",2021-06-01,4.86519481672854,7.56730098926795,2.81220823023296,9.14955907754839,1.79333349901939,8.88867187235084,12.2328622317651,6.17672408635496,14.1686878248355,3.573198415087,9.90857223258128,13.1301996017727,5.60563210024593,17.0674554894046,4.35042921839846,4.09870406348153,5.39604890174283,2.41026450830609,6.42931518514997,1.53495724696162
"459",2021-06-02,4.65466935014756,7.19756187806134,2.7396338146414,8.66139860335593,1.77318006311198,8.48665538453826,11.3735669291282,5.67980654001187,13.2775453257198,3.39887972748675,9.58514863528467,12.3061530921013,5.23300057925306,15.6860416813418,4.07362711040447,3.61055310859707,5.14221195109653,2.23103115173231,6.01008267414018,1.41950695665784
"460",2021-06-03,4.511971075564,6.88022345737846,2.57768711600424,8.45465728627929,1.74055519409831,8.41574476473296,11.054935152268,5.30079451559581,12.7449760133257,3.24872033475383,8.72192530142927,11.427532060539,4.94113173952495,14.499815379653,3.91638134400212,3.41410218798442,4.84277812830611,2.19302872758202,6.34423951313315,1.3033010972143
"461",2021-06-04,4.43938306661881,6.69774679851005,2.51271126020535,8.30960748464162,1.71947292892088,7.77157490752099,10.4398261065883,5.08759856141235,12.1301102534126,2.99845639300303,8.35501146245624,10.6055220034702,4.83997335305667,13.3706818767369,3.67912903848941,3.14043687247491,4.5,2.18960612896475,5.94931718771154,1.36725089138753
"462",2021-06-05,4.35696393743594,6.50980701866221,2.51007337428485,7.96377295822502,1.65681363622289,7.27989791001542,9.86278893742245,4.98856717596704,11.6483836754142,2.74998441197727,7.81627407353551,10.0287881279192,4.63621584085793,12.7846995480616,3.62595245851485,2.8272944222348,4.08654423076516,2.26260358878881,5.86929244032021,1.36192648480012
"463",2021-06-06,4.29506369362565,6.38121393512897,2.52178260610161,7.8875225337707,1.60371877282237,6.91459634839082,9.70951550583368,4.69731083503453,11.0932572607395,2.59820820394676,7.76483631036928,9.81964062775713,4.44096714389008,11.6501398479631,3.31312534083647,2.69348171517833,3.87683424329697,2.11213014513784,6.14288205975013,1.25592346502484
"464",2021-06-07,4.1123594097631,6.49837533852355,2.44419379986758,7.45877553787809,1.58920256852454,6.49506513102382,9.32129220334778,4.51912564227249,10.6644601305712,2.42081381072003,7.04541442119969,8.82401137128388,4.19102536794294,10.6536239166774,3.15757118686483,2.93765957013402,3.62109703681081,1.96277864263905,6.08583139349095,1.17898261225516
"465",2021-06-08,3.93050356304611,6.30609602273665,2.41124828152019,7.24918650215974,1.45177353189985,6.23334543692846,9.06747681565656,4.39423802795944,10.3216115648151,2.32691283025727,6.55004075623869,8.46763969888872,3.94867804443864,10.3431674274893,2.75512609686692,2.64575131106459,3.4022051672408,1.93907194296653,6.05896804332223,1.12888219048756
"466",2021-06-09,3.7460455016179,6.24182447158773,2.46219689514019,6.98429058528763,1.44638125463923,5.89374944995757,8.8914878530776,4.22620020533611,10.0913990119906,2.25095239712027,6.19776206467713,8.02932793446124,3.99687563880839,9.59554632215915,2.50828490384048,2.57196422992234,3.59494002036195,1.85400748380367,6.00395702849379,1.06066017177982
"467",2021-06-10,3.66688469140319,5.86715844800718,2.44729936617436,7.032585192036,1.39448026667725,5.51099412460462,8.83984832343544,3.94287918865089,9.50677958220823,2.21687241843456,5.75026833815063,7.47261508473708,3.78718918244505,9.51394605523593,2.21135595991229,2.54800780022354,3.67319258275414,1.88812075884992,5.90760897064117,1.04851084877554
"468",2021-06-11,3.65375140011517,5.63436983341006,2.25765218207623,6.75597759575065,1.38152531513717,5.28770184572919,8.3967953910707,3.59292667404276,9.0255125363167,2.14950468023923,5.5432027715114,7.01045577579761,3.55085430981978,9.22700205507996,2.21122144920901,2.67850238006241,4.05722734758603,1.72916164657906,5.85790064784305,0.99498743710662
"469",2021-06-12,3.45847892344008,5.58406054282101,2.18577151752905,6.75806773650357,1.32692572473311,4.85731774390918,7.96537431189956,3.59167370837536,8.5598634336503,2.12057252796618,5.15484501480988,6.49197555289736,3.4464545232003,8.57569438621911,2.0248309834651,2.67087883476582,4.11088494122616,1.67513991952911,6.00488082729374,0.958432965835378
"470",2021-06-13,3.52610273117091,5.35356712101536,2.17186079218678,6.62309362877067,1.30116417949094,4.85178116996861,7.69377030518304,3.53446677992329,8.00245911278851,2.09257210740547,5.0006691997145,6.17530920549427,3.4315998388356,8.39481582752762,1.85353818608023,2.44307055772035,4.05183214731311,1.57911169649268,6.10716791974807,0.988685996664259
"471",2021-06-14,3.4967875419995,5.26569418473526,2.15334616501268,6.79258724109183,1.26425478777413,4.6087306067086,7.29895138756415,3.43530997077936,7.51521091265763,2.01477736893307,5.09154739232628,6.05453109805959,3.25707941714133,8.16899326245714,1.77852380820371,2.5475478405714,3.92460189063808,1.48134229670255,6.27250946591554,0.949917759598166
"472",2021-06-15,3.38878305814298,5.34207779256704,2.1046073801339,6.83898919112681,1.23997105202382,4.50156199075976,7.27932671293781,3.49965704766955,7.43565793432724,1.95848108189692,4.59885470572861,5.39985072611887,3.03717302571031,7.97221528420897,1.78332550345667,2.57023223658875,3.74530956664466,1.34344473276722,6.38939551131404,0.921615429558338
"473",2021-06-16,3.35207830090926,5.44277686841118,2.14173006994214,6.9250256670787,1.19912041987385,4.60216855605934,7.26291362100073,3.36017995468195,7.2000133363693,1.92848387822847,4.27156668858334,5.31684940231755,2.84135873354751,7.27178055124636,1.64163736258045,2.47689321530017,3.85744005138123,1.29034879005639,6.23252557154802,0.862318821550359
"474",2021-06-17,3.23762640783768,5.31224547176083,2.05433485193029,6.75797796711298,1.12364953146111,4.55656229466144,6.94819651724458,3.28811927932393,7.0034468781867,1.81299511945151,4.15680172667449,4.96387904581081,2.7126129262331,7.09278189617937,1.54416442889422,2.40698852303039,3.66484566523612,1.40306583951003,6.26617905904388,0.883087623059003
"475",2021-06-18,3.14428523540457,5.23592256416341,2.04002751141366,6.69537687794876,1.07264808010777,4.49335548162228,6.78687913514465,3.0858209295628,6.86912237841611,1.78643724342373,4.04819272842197,4.64410034933886,2.34973766682899,6.65278273686748,1.48825463014243,2.2593901278885,3.70200536871572,1.41592505098257,6.46672975699464,0.867467578644874
"476",2021-06-19,2.92710337862082,5.23741470117354,1.93225305875907,6.57639711430748,1.04945764712182,4.33984750953713,6.45313244721851,2.98946481210697,6.82044855698791,1.61164316459515,3.79072178925356,4.45440914787056,2.34935788055419,6.67976603194475,1.47863024866077,2.2593901278885,3.82783799944564,1.40083680348569,6.68201878177546,0.7964766161037
"477",2021-06-20,2.85060403456653,5.08002881022902,1.86012617913813,6.53157017228845,1.00241161316074,4.090622954896,6.03152440881254,2.88501342616214,6.68753805932531,1.57796360408042,3.57317073170732,4.22354593601711,2.35804595497172,6.70661858890791,1.4144764420085,2.12540437328994,3.83071468527741,1.49164338901763,6.64895433508157,0.778520230951001
"478",2021-06-21,2.84067788531465,5.10424704173771,1.89459946862051,6.45320949121511,1.04028399178623,4.02183469588043,5.85683098064153,2.9608065069281,6.62981067412637,1.51362694528489,3.32038930366607,4.17365465968645,2.257909621665,6.45098897647012,1.30373781957918,2.15624094200996,3.82549016467171,1.35548653626659,6.45193769343753,0.737817728168685
"479",2021-06-22,2.91757059979037,5.14273446053395,1.88010913432196,6.05542360324043,1.01807299109907,4.04764152568369,5.78705185183289,2.82624385377265,6.38856010962943,1.48688251584051,3.25070348859008,3.96078712155156,2.27539538372791,6.30162203041076,1.25958549596833,2.18960612896475,3.88697745684227,1.29849672698856,6.10486486336921,0.70433922934904
"480",2021-06-23,2.82653041513398,5.05175235909716,1.89022680218081,5.91993216478387,1.02290020625386,3.98155684683192,5.66414704332392,2.71402140899898,5.86394086507835,1.48124998191268,3.2159301950806,3.97366404579451,2.19556228645831,6.11846417062792,1.13833477844471,2.19370548387882,3.87620948866286,1.29512306365071,6.09051516704457,0.70611171212493
"481",2021-06-24,2.77375335695415,5.02011774549664,1.79783385128329,5.80737827739376,1.03724706902478,3.87678893614527,5.55999822364302,2.67757542394078,5.67110543896539,1.40286181144215,3.06612141563174,3.94353362681164,2.01938847270363,6.13471606722438,1.16621333364003,2.2155346420221,3.86522961801754,1.31428450116404,6.22845034900335,0.651920240520265
"482",2021-06-25,2.78514691969986,4.98725595675704,1.87930873076779,5.61171749500177,1.03724706902478,3.89796119900087,5.53245196014913,2.55327326966284,5.67944426027971,1.4390926496654,3.06279704820236,4.05435995223027,1.95365701409764,5.97451458356415,1.10975609756098,2.34507462567825,3.95276801747838,1.37016194298338,6.07545008620761,0.631961232988227
"483",2021-06-26,2.74317456121544,4.83095288256856,1.85153535312507,5.60092673195606,1.03602980731927,3.78960566696736,5.08777549952901,2.35869520555377,5.36630593322806,1.45932505961819,2.93294584446957,4.10019151915538,1.76509382655364,5.88406735698284,1.07039552475569,2.35637433358964,3.88504745788259,1.27714280720677,5.76680966826546,0.63134281495872
"484",2021-06-27,2.75522310124692,4.68463323445262,1.83509273271651,5.73625384869356,1.08644982371132,3.76959898970831,4.95669691501006,2.32553075199268,5.00585219931898,1.43021840687289,2.83378529248047,4.1006992917961,1.62524880262508,5.91396777739784,1.04002299430032,2.41751421919293,3.53827288376688,1.36421909897201,5.64544894140404,0.631961232988227
"485",2021-06-28,2.7207820125623,4.56763155542994,1.90684303951446,5.66189247316946,1.06533856102446,3.59740990501379,4.72842729576738,2.3111081433979,5.10999551700522,1.3947714928069,2.80657424852658,4.0733350339288,1.64145616640302,5.60965005201994,1.04998512779473,2.33449004067269,3.88257324464072,1.40445719051881,5.32000939848794,0.670354383889596
"486",2021-06-29,2.66340790311503,4.60654614839706,1.85756747311593,5.57758607093639,1.0156627261915,3.38675048906344,4.63248060365177,2.3037513392717,4.84735266370881,1.33243282347777,2.83286671922621,3.98950139194555,1.61551998395575,5.29566062128455,0.946596018064635,2.26021984550176,3.92935665853839,1.42735550932485,5.21050621341151,0.687386354243376
"487",2021-06-30,2.6788338583861,4.51609431531127,1.75670854084388,5.60226101209763,1.02100058029347,3.4569664858009,4.59590494349666,2.24866596635825,4.66257720582452,1.2217661887724,2.87983099014965,4.00319622450582,1.55663458888319,5.2526444431961,0.838276041760214,2.21923410211721,3.56151302117513,1.40973180073374,5.05742029101794,0.689089072616886
